Time,SM1_mean,SM1_min,SM1_max,SM1_std,SM3_mean,SM3_min,SM3_max,Lys_kg,Tair_mean,Tair_min,Tair_max,RH_mean,RH_min,Rs_mean,Rs_sum,Rain_mm,Rain_max,Wind_mean,Wind_max,Pressure,FRT1_tension,FRT2_tension,FRT3_tension,EC1_mean,Tsoil1_mean,Discharge_ml,Tank_kg,ET0_mm,Tair_amplitude,VPD_kPa,WB_mm,dLys_kg,rain_event,doy_sin,doy_cos,month_sin,month_cos,doy_norm,season,season_num,SM1_mean_lag1,SM1_mean_lag2,SM1_mean_lag3,SM1_mean_lag5,SM1_mean_lag7,SM1_mean_lag14,FRT1_tension_lag1,FRT1_tension_lag2,FRT1_tension_lag3,FRT1_tension_lag5,FRT1_tension_lag7,FRT1_tension_lag14,ET0_mm_lag1,ET0_mm_lag2,ET0_mm_lag3,ET0_mm_lag5,ET0_mm_lag7,ET0_mm_lag14,Rain_mm_lag1,Rain_mm_lag2,Rain_mm_lag3,Rain_mm_lag5,Rain_mm_lag7,Rain_mm_lag14,Tair_mean_lag1,Tair_mean_lag2,Tair_mean_lag3,Tair_mean_lag5,Tair_mean_lag7,Tair_mean_lag14,VPD_kPa_lag1,VPD_kPa_lag2,VPD_kPa_lag3,VPD_kPa_lag5,VPD_kPa_lag7,VPD_kPa_lag14,WB_mm_lag1,WB_mm_lag2,WB_mm_lag3,WB_mm_lag5,WB_mm_lag7,WB_mm_lag14,SM1_mean_roll3,SM1_mean_roll7,SM1_mean_roll14,SM1_mean_roll30,ET0_mm_roll3,ET0_mm_roll7,ET0_mm_roll14,ET0_mm_roll30,Rain_mm_roll3,Rain_mm_roll7,Rain_mm_roll14,Rain_mm_roll30,Tair_mean_roll3,Tair_mean_roll7,Tair_mean_roll14,Tair_mean_roll30,VPD_kPa_roll3,VPD_kPa_roll7,VPD_kPa_roll14,VPD_kPa_roll30,Rain_cum3,Rain_cum7,Rain_cum14,Rain_cum30,ET0_cum7,ET0_cum14,dry_days
2025-02-08,12.654166666666667,12.4,12.9,0.17942402976229527,28.764583333333334,28.7,28.8,838.0662916666666,10.699583333333335,0.441,20.3,31.683333333333334,15.2,200.51936458333333,19249.859,0.0,0.0,0.5660367708333333,2.92,944.7916666666666,2079.6666666666665,1675.0416666666667,1668.7395833333333,0.029168749999999997,10.766458333333333,0.0,5404.458333333333,4.524106251924695,19.859,0.8790504734622874,-4.524106251924695,-0.17446874999995998,0,0.6220467484408675,0.7829801036770628,0.8660254037844386,0.5000000000000001,0.10684931506849316,Hiver,0,12.657291666666666,12.671875,12.715625000000001,12.765625,12.7875,13.063541666666666,2072.5104166666665,2071.0,2076.9583333333335,2070.7083333333335,2062.1041666666665,2056.3333333333335,4.498202732350577,4.379755842444851,4.331646939788246,3.4891590996453843,4.202372320711906,3.6986941329086886,0.0,0.0,0.0,0.0,0.0,0.0,9.206354166666666,8.2221875,8.015416666666667,10.178541666666666,8.085260416666666,12.076770833333335,0.6797501359668854,0.5570349909741091,0.5359522811011213,0.8141445686884582,0.701595267252744,0.9978036513204576,-4.498202732350577,-4.379755842444851,-4.331646939788246,-3.4891590996453843,-4.202372320711906,-3.6986941329086886,12.661111111111111,12.719345238095238,12.83139880952381,12.982060128157274,4.46735494224004,4.2623921587435465,4.143843555746924,3.8941905394995264,0.0,0.0,0.0,0.0,9.376041666666678,9.346445833333334,10.444280952380952,9.527628868749357,0.7052785334677606,0.7059250963143332,0.837787416936887,0.7524648335149925,0.0,0.0,0.0,0.0,29.836745111204824,58.01380978045694,82
2025-02-09,12.66774193548387,12.4,12.9,0.1739323271216497,28.726881720430107,28.7,28.8,837.8591847826086,11.551847826086956,3.15,21.0,28.38695652173913,11.7,196.24392391304346,18054.441,0.0,0.0,0.6650592391304349,3.49,945.4130434782609,2094.6521739130435,1696.7391304347825,1691.2934782608695,0.029750537634408603,11.413440860215054,0.0,5407.652173913043,4.542372439383032,17.85,0.9751195535441319,-4.542372439383032,-0.20710688405802102,0,0.6354323008901774,0.7721565844991642,0.8660254037844386,0.5000000000000001,0.1095890410958904,Hiver,0,12.654166666666667,12.657291666666666,12.671875,12.779166666666667,12.791666666666666,13.03125,2079.6666666666665,2072.5104166666665,2071.0,2089.1145833333335,2065.4479166666665,2063.96875,4.524106251924695,4.498202732350577,4.379755842444851,4.324228474239885,4.289645770811185,3.773180779078703,0.0,0.0,0.0,0.0,0.0,0.0,10.699583333333335,9.206354166666666,8.2221875,10.377708333333333,8.725329166666667,12.364479166666667,0.8790504734622874,0.6797501359668854,0.5570349909741091,0.7600948557165743,0.7154483682908966,0.9601928872337536,-4.524106251924695,-4.498202732350577,-4.379755842444851,-4.324228474239885,-4.289645770811185,-3.773180779078703,12.659733422939068,12.701641705069123,12.805433947772658,12.960220970451179,4.521560474552766,4.298495968539524,4.1987858171972325,3.9254575363946227,0.0,0.0,0.0,0.0,10.485928442028998,9.750234213250518,10.386235856625259,9.5394161573967,0.8446400543244348,0.7430209799219382,0.8388536073876283,0.7568323364355588,0.0,0.0,0.0,0.0,30.08947177977667,58.78300144076126,83
2025-02-10,12.644791666666668,12.4,12.9,0.17762751782232306,28.709374999999998,28.6,28.8,837.7209166666667,11.219708333333335,0.912,20.6,28.394791666666666,12.7,204.52617708333332,19634.513,0.0,0.0,0.5978885416666667,3.56,942.75,2097.7708333333335,1721.90625,1713.9166666666667,0.02937708333333333,11.486875,0.0,5406.885416666667,4.60767791602764,19.688000000000002,0.9537878166678354,-4.60767791602764,-0.13826811594196897,0,0.6486295610349814,0.7611042586607747,0.8660254037844386,0.5000000000000001,0.11232876712328767,Hiver,0,12.66774193548387,12.654166666666667,12.657291666666666,12.715625000000001,12.765625,13.027083333333332,2094.6521739130435,2079.6666666666665,2072.5104166666665,2076.9583333333335,2070.7083333333335,2078.1666666666665,4.542372439383032,4.524106251924695,4.498202732350577,4.331646939788246,3.4891590996453843,3.9267294875809067,0.0,0.0,0.0,0.0,0.0,0.0,11.551847826086956,10.699583333333335,9.206354166666666,8.015416666666667,10.178541666666666,12.7034375,0.9751195535441319,0.8790504734622874,0.6797501359668854,0.5359522811011213,0.8141445686884582,0.9100828579129232,-4.542372439383032,-4.524106251924695,-4.498202732350577,-4.331646939788246,-3.4891590996453843,-3.9267294875809067,12.655566756272401,12.684379800307218,12.77812740015361,12.938276526006735,4.558052202445121,4.458284370879847,4.247424990657714,3.9666288014813103,0.0,0.0,0.0,0.0,11.157046497584552,9.898972308488613,10.280255201863355,9.513024490730034,0.9359859478914183,0.7629700153475635,0.8419753901558361,0.7570013238441811,0.0,0.0,0.0,0.0,31.20799059615893,59.463949869207994,84
2025-02-11,12.63125,12.4,12.9,0.174905989786393,28.662499999999998,28.6,28.7,837.5615104166666,10.53871875,0.297,18.9,33.983333333333334,19.1,204.73637499999998,19654.692,0.0,0.0,0.5208225000000001,3.39,942.28125,2102.1041666666665,1747.125,1740.375,0.02910729166666667,11.635416666666666,0.0,5406.572916666667,4.632412388935837,18.602999999999998,0.8403932835737425,-4.632412388935837,-0.15940625000007458,0,0.6616346182422783,0.7498264012045686,0.8660254037844386,0.5000000000000001,0.11506849315068493,Hiver,0,12.644791666666668,12.66774193548387,12.654166666666667,12.671875,12.779166666666667,13.033333333333333,2097.7708333333335,2094.6521739130435,2079.6666666666665,2071.0,2089.1145833333335,2092.4895833333335,4.60767791602764,4.542372439383032,4.524106251924695,4.379755842444851,4.324228474239885,3.887302633765949,0.0,0.0,0.0,0.0,0.0,0.0,11.219708333333335,11.551847826086956,10.699583333333335,8.2221875,10.377708333333333,14.2525,0.9537878166678354,0.9751195535441319,0.8790504734622874,0.5570349909741091,0.7600948557165743,1.1612420048680894,-4.60767791602764,-4.542372439383032,-4.524106251924695,-4.379755842444851,-4.324228474239885,-3.887302633765949,12.64792786738351,12.663248847926267,12.749407162058372,12.916581350568139,4.594154248115501,4.50231064440784,4.300647116026991,4.001251688705464,0.0,0.0,0.0,0.0,11.103424969806774,9.921973796583853,10.014985112577639,9.475907314311595,0.92310021792857,0.7744412193271591,0.8190576243490971,0.7545158458783169,0.0,0.0,0.0,0.0,31.516174510854878,60.20905962437788,85
2025-02-12,12.603125,12.4,12.9,0.17134337638665312,28.655208333333334,28.6,28.7,837.44034375,10.30909375,0.783,20.1,37.37291666666667,19.6,201.01728125,19297.659,0.0,0.0,0.4320469791666666,2.83,942.2604166666666,2103.4270833333335,1771.3020833333333,1766.5729166666667,0.028678125,11.657916666666667,0.0,5404.239583333333,4.535074750099088,19.317,0.7851116447443385,-4.535074750099088,-0.12116666666656783,0,0.6744436188329455,0.7383263540031065,0.8660254037844386,0.5000000000000001,0.1178082191780822,Hiver,0,12.63125,12.644791666666668,12.66774193548387,12.657291666666666,12.715625000000001,12.952083333333334,2102.1041666666665,2097.7708333333335,2094.6521739130435,2072.5104166666665,2076.9583333333335,2085.5729166666665,4.632412388935837,4.60767791602764,4.542372439383032,4.498202732350577,4.331646939788246,4.141730667700171,0.0,0.0,0.0,0.0,0.0,0.0,10.53871875,11.219708333333335,11.551847826086956,9.206354166666666,8.015416666666667,12.239239583333335,0.8403932835737425,0.9537878166678354,0.9751195535441319,0.6797501359668854,0.5359522811011213,1.1209215543376447,-4.632412388935837,-4.60767791602764,-4.542372439383032,-4.498202732350577,-4.331646939788246,-4.141730667700171,12.62638888888889,12.647177419354836,12.724481566820275,12.895834453405017,4.591721685020854,4.531371760166531,4.328743121912629,4.042605021927975,0.0,0.0,0.0,0.0,10.689173611111121,10.249641951345755,9.877117553053832,9.5295256567029,0.8597642483286387,0.810035414133333,0.7950712022352896,0.7632130444466114,0.0,0.0,0.0,0.0,31.719602321165716,60.602403706776805,86
2025-02-13,12.595833333333333,12.4,12.9,0.18175557135696876,28.582291666666666,28.5,28.7,837.27415625,12.233333333333334,2.48,23.2,31.705729166666668,9.75,209.90813541666668,20151.181,0.0,0.0,0.35130927083333335,2.81,941.375,2109.3229166666665,1794.4791666666667,1794.375,0.0286375,11.8746875,0.0,5406.020833333333,4.721705013282582,20.72,0.9727084188899376,-4.721705013282582,-0.16618749999997817,0,0.6870527672236669,0.7266075247685656,0.8660254037844386,0.5000000000000001,0.12054794520547946,Hiver,0,12.603125,12.63125,12.644791666666668,12.654166666666667,12.671875,12.929166666666667,2103.4270833333335,2102.1041666666665,2097.7708333333335,2079.6666666666665,2071.0,2095.9270833333335,4.535074750099088,4.632412388935837,4.60767791602764,4.524106251924695,4.379755842444851,4.039902545650026,0.0,0.0,0.0,0.0,0.0,0.0,10.30909375,10.53871875,11.219708333333335,10.699583333333335,8.2221875,11.742604166666666,0.7851116447443385,0.8403932835737425,0.9537878166678354,0.8790504734622874,0.5570349909741091,1.0639636343249554,-4.535074750099088,-4.632412388935837,-4.60767791602764,-4.524106251924695,-4.379755842444851,-4.039902545650026,12.610069444444443,12.636314324116743,12.700672043010753,12.87618167562724,4.629730717439167,4.580221641714778,4.377443298172097,4.079444439848847,0.0,0.0,0.0,0.0,11.027048611111121,10.822662784679087,9.912169636387164,9.717475309480676,0.8660711157360063,0.8694173324070226,0.7885529725613597,0.7762367593898906,0.0,0.0,0.0,0.0,32.061551492003446,61.284206174409356,87
2025-02-14,12.594791666666666,12.4,12.9,0.17067654336826887,28.558333333333334,28.4,28.6,837.07928125,12.482395833333333,4.37,21.9,29.91875,15.2,209.85706249999998,20146.278,0.0,0.0,0.464085,2.28,941.3020833333334,2124.0,1816.7291666666667,1819.6145833333333,0.029009375,12.482916666666666,0.0,5411.697916666667,4.736398111067557,17.529999999999998,1.014640635296375,-4.736398111067557,-0.19487500000002456,0,0.6994583270516471,0.7146733860429609,0.8660254037844386,0.5000000000000001,0.1232876712328767,Hiver,0,12.595833333333333,12.603125,12.63125,12.66774193548387,12.657291666666666,12.84375,2109.3229166666665,2103.4270833333335,2102.1041666666665,2094.6521739130435,2072.5104166666665,2077.6979166666665,4.721705013282582,4.535074750099088,4.632412388935837,4.542372439383032,4.498202732350577,4.205846234764449,0.0,0.0,0.0,0.0,0.0,0.0,12.233333333333334,10.30909375,10.53871875,11.551847826086956,9.206354166666666,9.407291666666667,0.9727084188899376,0.7851116447443385,0.8403932835737425,0.9751195535441319,0.6797501359668854,0.8695499569859736,-4.721705013282582,-4.535074750099088,-4.632412388935837,-4.542372439383032,-4.498202732350577,-4.205846234764449,12.597916666666668,12.627385752688172,12.682889304915516,12.860140008960572,4.664392624816408,4.614249552960061,4.415339860765177,4.113843503083299,0.0,0.0,0.0,0.0,11.674940972222233,11.290668737060042,10.131819934006211,9.97991173309179,0.924153566310217,0.9172588323112355,0.7989165924406743,0.7940021412508569,0.0,0.0,0.0,0.0,32.299746870720426,61.81475805071247,88
2025-02-15,12.547916666666666,12.2,12.9,0.1941129170390365,28.539583333333336,28.4,28.6,836.9175104166666,12.85875,1.75,21.8,28.183333333333334,12.7,175.31452083333332,16830.194,0.0,0.0,0.8922573958333334,4.7,938.34375,2124.7604166666665,1844.125,1847.2395833333333,0.028559374999999998,12.534270833333332,0.0,5411.635416666667,4.1011996660338745,20.05,1.0657506988119139,-4.1011996660338745,-0.1617708333334349,0,0.7116566222817746,0.7025274741691571,0.8660254037844386,0.5000000000000001,0.12602739726027398,Hiver,0,12.594791666666666,12.595833333333333,12.603125,12.644791666666668,12.654166666666667,12.7875,2124.0,2109.3229166666665,2103.4270833333335,2097.7708333333335,2079.6666666666665,2062.1041666666665,4.736398111067557,4.721705013282582,4.535074750099088,4.60767791602764,4.524106251924695,4.202372320711906,0.0,0.0,0.0,0.0,0.0,0.0,12.482395833333333,12.233333333333334,10.30909375,11.219708333333335,10.699583333333335,8.085260416666666,1.014640635296375,0.9727084188899376,0.7851116447443385,0.9537878166678354,0.8790504734622874,0.701595267252744,-4.736398111067557,-4.721705013282582,-4.535074750099088,-4.60767791602764,-4.524106251924695,-4.202372320711906,12.579513888888888,12.612207181259603,12.665776209677418,12.84402889784946,4.5197675967946696,4.55383432640423,4.408113242573888,4.127000500582857,0.0,0.0,0.0,0.0,12.524826388888899,11.599121118012423,10.472783475672879,10.231309302536232,1.0176999176660755,0.9439302930754678,0.8249276946949005,0.8131110727282232,0.0,0.0,0.0,0.0,31.876840284829612,61.71358539603443,89
2025-02-16,12.5375,12.4,12.7,0.09651833749958733,28.589583333333334,28.5,28.6,837.8227395833334,10.084999999999999,5.23,15.6,75.19583333333334,25.5,139.41852083333333,13384.178,2.6,0.4,1.1507671875,7.0,936.15625,2133.4583333333335,1858.3541666666667,1851.8958333333333,0.028157291666666667,13.060416666666667,0.0,5410.302083333333,3.0955357348696007,10.37,0.30632512990245025,-0.49553573486960056,0.9052291666667998,1,0.7236440382959124,0.6901733882429719,0.8660254037844386,0.5000000000000001,0.12876712328767123,Hiver,0,12.547916666666666,12.594791666666666,12.595833333333333,12.63125,12.66774193548387,12.791666666666666,2124.7604166666665,2124.0,2109.3229166666665,2102.1041666666665,2094.6521739130435,2065.4479166666665,4.1011996660338745,4.736398111067557,4.721705013282582,4.632412388935837,4.542372439383032,4.289645770811185,0.0,0.0,0.0,0.0,0.0,0.0,12.85875,12.482395833333333,12.233333333333334,10.53871875,11.551847826086956,8.725329166666667,1.0657506988119139,1.014640635296375,0.9727084188899376,0.8403932835737425,0.9751195535441319,0.7154483682908966,-4.1011996660338745,-4.736398111067557,-4.721705013282582,-4.632412388935837,-4.542372439383032,-4.289645770811185,12.560069444444444,12.59360119047619,12.647621447772655,12.826563620071685,3.9777111706570096,4.347143368616597,4.322819668578061,4.104594041411756,0.8666666666666667,0.37142857142857144,0.18571428571428572,0.08666666666666667,11.808715277777788,11.38957142857143,10.569902820910972,10.336661837258454,0.7955721546702463,0.8483882325552277,0.7957046062385829,0.80273407635342,2.6,2.6,2.6,2.6,30.43000358031618,60.519475360092855,0
2025-02-17,12.380208333333334,12.2,12.7,0.19118455766018086,28.443749999999998,28.3,28.6,837.8201145833334,10.333020833333334,2.12,20.0,63.12395833333333,25.0,212.5170520833333,20401.637,0.2,0.2,0.43302989583333334,2.23,937.75,2092.90625,1880.5520833333333,1886.0625,0.025455208333333337,11.053020833333333,0.0,5393.625,4.8357625428412465,17.88,0.46302885525374854,-4.635762542841246,-0.0026249999999663487,0,0.7354170229639855,0.6776147890466889,0.8660254037844386,0.5000000000000001,0.13150684931506848,Hiver,0,12.5375,12.547916666666666,12.594791666666666,12.603125,12.644791666666668,12.765625,2133.4583333333335,2124.7604166666665,2124.0,2103.4270833333335,2097.7708333333335,2070.7083333333335,3.0955357348696007,4.1011996660338745,4.736398111067557,4.535074750099088,4.60767791602764,3.4891590996453843,2.6,0.0,0.0,0.0,0.0,0.0,10.084999999999999,12.85875,12.482395833333333,10.30909375,11.219708333333335,10.178541666666666,0.30632512990245025,1.0657506988119139,1.014640635296375,0.7851116447443385,0.9537878166678354,0.8141445686884582,-0.49553573486960056,-4.1011996660338745,-4.736398111067557,-4.535074750099088,-4.60767791602764,-3.4891590996453843,12.488541666666668,12.555803571428571,12.620091685867894,12.803959453405017,4.0108326479149055,4.3797268867328265,4.419005628806337,4.142060848145163,0.9333333333333335,0.4,0.2,0.09333333333333334,11.092256944444456,11.262901785714286,10.580937047101449,10.474273503925122,0.6117015613227041,0.7782798094960723,0.770624912421818,0.803806709916995,2.8000000000000003,2.8000000000000003,2.8000000000000003,2.8000000000000003,30.658088207129786,61.866078803288715,1
2025-02-18,12.430208333333333,12.2,12.7,0.2031954162696161,28.33125,28.3,28.4,837.2506979166666,12.551458333333334,3.13,19.7,56.260416666666664,28.4,169.40290625,16262.679,0.0,0.0,0.9082775,3.97,936.9375,2111.75,1888.2916666666667,1912.4270833333333,0.026896875,11.968229166666667,0.0,5402.125,4.006943392122424,16.57,0.6361428210611562,-4.006943392122424,-0.5694166666668252,0,0.7469720876965552,0.6648553979642865,0.8660254037844386,0.5000000000000001,0.13424657534246576,Hiver,0,12.380208333333334,12.5375,12.547916666666666,12.595833333333333,12.63125,12.779166666666667,2092.90625,2133.4583333333335,2124.7604166666665,2109.3229166666665,2102.1041666666665,2089.1145833333335,4.8357625428412465,3.0955357348696007,4.1011996660338745,4.721705013282582,4.632412388935837,4.324228474239885,0.2,2.6,0.0,0.0,0.0,0.0,10.333020833333334,10.084999999999999,12.85875,12.233333333333334,10.53871875,10.377708333333333,0.46302885525374854,0.30632512990245025,1.0657506988119139,0.9727084188899376,0.8403932835737425,0.7600948557165743,-4.635762542841246,-0.49553573486960056,-4.1011996660338745,-4.721705013282582,-4.632412388935837,-4.324228474239885,12.449305555555554,12.527083333333334,12.5951660906298,12.784445564516128,3.9794138899444227,4.290374172902339,4.396342408655089,4.151111556917368,0.9333333333333335,0.4,0.2,0.09333333333333334,10.9898263888889,11.550436011904761,10.736204904244305,10.684135309480675,0.4684989354057849,0.7491011719942744,0.7617711956607166,0.8117201665811559,2.8000000000000003,2.8000000000000003,2.8000000000000003,2.8000000000000003,30.032619210316373,61.54879372117125,2
2025-02-19,12.502083333333333,12.4,12.6,0.10050312031465694,28.381249999999998,28.3,28.4,839.1786145833333,11.918541666666668,8.06,16.4,72.94583333333334,44.6,198.6465625,19070.07,4.8,1.2,1.3795333333333335,4.47,939.7604166666666,2143.3020833333335,1900.4791666666667,1919.90625,0.02766041666666667,13.442708333333334,0.0,5418.854166666667,4.560862706834556,8.339999999999998,0.3774186112185072,0.2391372931654434,1.9279166666667606,1,0.7583058084785624,0.6518989958787126,0.8660254037844386,0.5000000000000001,0.136986301369863,Hiver,0,12.430208333333333,12.380208333333334,12.5375,12.594791666666666,12.603125,12.715625000000001,2111.75,2092.90625,2133.4583333333335,2124.0,2103.4270833333335,2076.9583333333335,4.006943392122424,4.8357625428412465,3.0955357348696007,4.736398111067557,4.535074750099088,4.331646939788246,0.0,0.2,2.6,0.0,0.0,0.0,12.551458333333334,10.333020833333334,10.084999999999999,12.482395833333333,10.30909375,8.015416666666667,0.6361428210611562,0.46302885525374854,0.30632512990245025,1.014640635296375,0.7851116447443385,0.5359522811011213,-4.006943392122424,-4.635762542841246,-0.49553573486960056,-4.736398111067557,-4.535074750099088,-4.331646939788246,12.4375,12.51264880952381,12.579913114439323,12.766563620071684,4.467856213932741,4.294058166721691,4.412714963444111,4.179949337767574,1.6666666666666667,1.0857142857142856,0.5428571428571428,0.2533333333333333,11.601006944444457,11.780357142857143,11.01499954710145,10.810814476147344,0.4921967625111372,0.6908593100620128,0.7504473620976728,0.8062829090179573,5.0,7.6,7.6,7.6,30.05840716705184,61.77800948821756,0
2025-02-20,12.451041666666667,12.2,12.7,0.1908401324154619,28.338541666666668,28.3,28.4,839.0131458333334,12.493541666666667,6.06,19.7,66.28854166666666,27.9,205.14489583333332,19693.91,0.0,0.0,0.5597697916666667,2.45,945.8333333333334,2126.4375,1919.03125,1939.9895833333333,0.026759375000000002,12.676041666666668,0.0,5418.322916666667,4.698441238645836,13.64,0.4884340039076257,-4.698441238645836,-0.16546874999994543,0,0.7694148268839378,0.6387494220515272,0.8660254037844386,0.5000000000000001,0.13972602739726028,Hiver,0,12.502083333333333,12.430208333333333,12.380208333333334,12.547916666666666,12.595833333333333,12.671875,2143.3020833333335,2111.75,2092.90625,2124.7604166666665,2109.3229166666665,2071.0,4.560862706834556,4.006943392122424,4.8357625428412465,4.1011996660338745,4.721705013282582,4.379755842444851,4.8,0.0,0.2,0.0,0.0,0.0,11.918541666666668,12.551458333333334,10.333020833333334,12.85875,12.233333333333334,8.2221875,0.3774186112185072,0.6361428210611562,0.46302885525374854,1.0657506988119139,0.9727084188899376,0.5570349909741091,0.2391372931654434,-4.006943392122424,-4.635762542841246,-4.1011996660338745,-4.721705013282582,-4.379755842444851,12.46111111111111,12.491964285714285,12.564139304915514,12.74649417562724,4.422082445867604,4.290734770345013,4.435478206029896,4.211079202373023,1.5999999999999999,1.0857142857142859,0.5428571428571429,0.25333333333333335,12.321180555555566,11.817529761904762,11.320096273291925,10.913782184480675,0.500665145395763,0.6216772507788253,0.7455472915929241,0.7997674299366471,4.8,7.6000000000000005,7.6000000000000005,7.6000000000000005,30.035143392415094,62.09669488441855,1
2025-02-21,12.487499999999999,12.2,12.7,0.18987530534260447,28.3125,28.2,28.4,838.484875,12.8096875,5.84,20.1,57.60104166666667,26.4,205.15458333333333,19694.84,0.0,0.0,0.44776625,2.37,946.84375,2118.65625,1923.2291666666667,1957.0625,0.02754895833333333,12.570833333333333,0.0,5425.8125,4.720333438090988,14.260000000000002,0.6271766990232529,-4.720333438090988,-0.5282708333334085,0,0.7802958510707755,0.6254105729852463,0.8660254037844386,0.5000000000000001,0.14246575342465753,Hiver,0,12.451041666666667,12.502083333333333,12.430208333333333,12.5375,12.594791666666666,12.657291666666666,2126.4375,2143.3020833333335,2111.75,2133.4583333333335,2124.0,2072.5104166666665,4.698441238645836,4.560862706834556,4.006943392122424,3.0955357348696007,4.736398111067557,4.498202732350577,0.0,4.8,0.0,2.6,0.0,0.0,12.493541666666667,11.918541666666668,12.551458333333334,10.084999999999999,12.482395833333333,9.206354166666666,0.4884340039076257,0.3774186112185072,0.6361428210611562,0.30632512990245025,1.014640635296375,0.6797501359668854,-4.698441238645836,0.2391372931654434,-4.006943392122424,-0.49553573486960056,-4.736398111067557,-4.498202732350577,12.480208333333332,12.476636904761905,12.552011328725039,12.72774417562724,4.659879127857125,4.288439817062646,4.451344685011354,4.240610228300688,1.5999999999999999,1.0857142857142859,0.5428571428571429,0.25333333333333335,12.407256944444455,11.864285714285714,11.57747722567288,11.009294788647342,0.49767643804979517,0.5663252598826649,0.7417920460969503,0.795426933468606,4.8,7.6000000000000005,7.6000000000000005,7.6000000000000005,30.019078719438525,62.31882559015896,2
2025-02-22,12.5875,12.4,12.9,0.17725984494966043,28.287499999999998,28.2,28.4,838.04665625,12.7425,5.83,20.2,43.06666666666666,19.1,192.68894791666665,18498.139,0.0,0.0,0.5326214583333333,2.41,946.4479166666666,2122.7708333333335,1934.34375,1975.2395833333333,0.028884375,12.921875,0.0,5420.854166666667,4.375579250477484,14.37,0.8384732366738472,-4.375579250477484,-0.43821875000003274,0,0.7909456567567772,0.6118864012687243,0.8660254037844386,0.5000000000000001,0.14520547945205478,Hiver,0,12.487499999999999,12.451041666666667,12.502083333333333,12.380208333333334,12.547916666666666,12.654166666666667,2118.65625,2126.4375,2143.3020833333335,2092.90625,2124.7604166666665,2079.6666666666665,4.720333438090988,4.698441238645836,4.560862706834556,4.8357625428412465,4.1011996660338745,4.524106251924695,0.0,0.0,4.8,0.2,0.0,0.0,12.8096875,12.493541666666667,11.918541666666668,10.333020833333334,12.85875,10.699583333333335,0.6271766990232529,0.4884340039076257,0.3774186112185072,0.46302885525374854,1.0657506988119139,0.8790504734622874,-4.720333438090988,-4.698441238645836,0.2391372931654434,-4.635762542841246,-4.1011996660338745,-4.524106251924695,12.508680555555557,12.482291666666669,12.547249423963134,12.712396953405017,4.598117975738101,4.32763690055459,4.4407356134794105,4.25684001334619,0.0,1.0857142857142859,0.5428571428571429,0.25333333333333335,12.681909722222231,11.847678571428572,11.723399844720499,11.096001038647342,0.6513613132015752,0.5338570510057983,0.738893672040633,0.7972682925807184,0.0,7.6000000000000005,7.6000000000000005,7.6000000000000005,30.293458303882133,62.170298588711745,3
2025-02-23,12.608333333333334,12.4,12.9,0.17269789055894247,28.258333333333336,28.2,28.3,837.6658541666666,11.603854166666666,3.99,17.3,47.88125,27.9,208.77894791666665,20042.779,0.0,0.0,1.2494527083333333,5.32,946.09375,2115.8854166666665,1952.2604166666667,1998.4583333333333,0.02931770833333333,12.730937500000001,0.0,5403.385416666667,4.804099444731292,13.31,0.7121214957721875,-4.804099444731292,-0.3808020833333785,0,0.8013610881746766,0.5981809144059164,0.8660254037844386,0.5000000000000001,0.14794520547945206,Hiver,0,12.5875,12.487499999999999,12.451041666666667,12.430208333333333,12.5375,12.66774193548387,2122.7708333333335,2118.65625,2126.4375,2111.75,2133.4583333333335,2094.6521739130435,4.375579250477484,4.720333438090988,4.698441238645836,4.006943392122424,3.0955357348696007,4.542372439383032,0.0,0.0,0.0,0.0,2.6,0.0,12.7425,12.8096875,12.493541666666667,12.551458333333334,10.084999999999999,11.551847826086956,0.8384732366738472,0.6271766990232529,0.4884340039076257,0.6361428210611562,0.30632512990245025,0.9751195535441319,-4.375579250477484,-4.720333438090988,-4.698441238645836,-4.006943392122424,-0.49553573486960056,-4.542372439383032,12.561111111111112,12.492410714285715,12.543005952380952,12.699098342293905,4.633337377766587,4.571717430534832,4.459430399575715,4.289563398226956,0.0,0.7142857142857143,0.5428571428571429,0.25333333333333335,12.385347222222231,12.064657738095239,11.727114583333334,11.134271871980676,0.7259238104897624,0.5918279604157607,0.7201080964854941,0.7927820130925975,0.0,5.0,7.6000000000000005,7.6000000000000005,32.002022013743826,62.43202559406001,4
